time,open,high,low,close
1277103600,6579.040039,6600.680176,6547.129883,6547.129883
1277190000,6519.359863,6519.359863,6355.049805,6355.049805
1277276400,6311.439941,6318.629883,6281,6318.629883
1277362800,6334.160156,6361.899902,6307.27002,6307.27002
1277622000,6308.27002,6308.27002,6253.580078,6290.899902
1277708400,6285.169922,6297.220215,6256.47998,6256.47998
1277794800,6238.540039,6238.540039,6099.939941,6120.709961
1277881200,6100.109863,6100.109863,6028.810059,6033.089844
1278226800,5996.140137,5996.140137,5895.549805,5895.549805
1278313200,5895.649902,5895.649902,5814.240234,5850.379883
1278399600,5902.870117,6021.490234,5902.709961,6020.970215
1278486000,6054.22998,6054.850098,5940.459961,5944.930176
1278572400,6033.669922,6074.899902,6026.870117,6026.870117
1278831600,6080.009766,6114.569824,6077.189941,6108.290039
1278918000,6109.390137,6109.390137,5994.919922,5994.959961
1279004400,5959.080078,6030.379883,5957.100098,6030.379883
1279090800,6084.970215,6105.740234,6057.200195,6057.27002
1279177200,6040.109863,6063.640137,6019.490234,6049.189941
1279436400,6009.220215,6011.52002,5959.490234,5974.589844
1279522800,5974.240234,5998.049805,5965.200195,5989.72998
1279609200,5989.720215,6005.319824,5914.220215,5914.220215
1279695600,5911.609863,5969.470215,5911.580078,5967.529785
1279782000,5953.109863,6030.339844,5951.240234,6029.029785
1280041200,6089.640137,6130.910156,6089.640137,6111.950195
1280127600,6109.330078,6116.779785,6087.709961,6115.930176
1280214000,6153.77002,6194.040039,6153.77002,6193.279785
1280300400,6191.549805,6248.470215,6187.870117,6226.180176
1280386800,6222.890137,6316.52002,6212.549805,6316.52002
1280646000,6353.689941,6378.02002,6353.319824,6363.5
1280732400,6364.569824,6364.569824,6304.029785,6305.890137
1280818800,6316.47998,6387.430176,6316.47998,6317.350098
1280905200,6309.290039,6309.290039,6273.620117,6307.830078
1280991600,6361.450195,6411.660156,6361.450195,6407.060059
1281250800,6405.419922,6409.930176,6388.77002,6388.77002
1281337200,6392.859863,6448.169922,6392.72998,6442.140137
1281423600,6444.700195,6465.189941,6435.459961,6461.399902
1281513600,6456.669922,6456.669922,6373.430176,6373.430176
1281600000,6370.279785,6370.279785,6322.549805,6333.140137
1281859200,6332.220215,6369.399902,6302.970215,6302.970215
1281945600,6302.839844,6302.839844,6277.22998,6282.819824
1282032000,6293.970215,6377.100098,6293.970215,6375.569824
1282118400,6386.069824,6406.560059,6360.640137,6360.709961
1282204800,6356.009766,6395.22998,6356.009766,6388.879883
1282464000,6391.77002,6398.370117,6381.290039,6381.350098
1282550400,6384.830078,6486.060059,6384.830078,6486.060059
1282636800,6489.47998,6509.410156,6461.75,6506.919922
1282723200,6495.759766,6496.459961,6404.810059,6404.810059
1282809600,6412.129883,6475.399902,6412.129883,6474.450195
1283068800,6518.97998,6521.180176,6465.080078,6465.080078
1283155200,6455.700195,6491.02002,6442.839844,6468.689941
1283241600,6429.029785,6429.029785,6394.890137,6407.930176
1283328000,6424.509766,6493.649902,6423.450195,6493.279785
1283414400,6511.029785,6540,6511.029785,6526.410156
1283673600,6549.439941,6559.790039,6525.240234,6525.240234
1283760000,6524.450195,6541.290039,6513.580078,6517.339844
1283846400,6516.77002,6516.77002,6446.589844,6447.689941
1283932800,6453.359863,6499.680176,6451.439941,6499.629883
1284019200,6499.629883,6499.629883,6499.629883,6499.629883
1284274800,6499.629883,6569.259766,6499.629883,6569.259766
1284361200,6519.279785,6617.759766,6519.279785,6617.759766
1284447600,6633.640137,6665.299805,6615.180176,6615.209961
1284534000,6591.700195,6624.209961,6553.910156,6568.100098
1284620400,6562.899902,6570.240234,6527.899902,6530.470215
1284879600,6536.160156,6567.930176,6536.089844,6565.410156
1284966000,6569.759766,6614.200195,6569.700195,6608.609863
1285052400,6641.450195,6682.629883,6641.450195,6672.529785
1285138800,6664.640137,6677.419922,6652.609863,6676.97998
1285225200,6696.560059,6726.279785,6694.299805,6720.220215
1285484400,6741.5,6781.259766,6736.890137,6736.890137
1285570800,6730.939941,6732.919922,6679.100098,6679.100098
1285657200,6663.72998,6688,6650.419922,6687.97998
1285743600,6687.060059,6738.709961,6687.060059,6704.25
1285830000,6703.459961,6713.25,6633.75,6634.27002
1286092800,6637.870117,6736.240234,6637.870117,6736.240234
1286179200,6743.009766,6844.819824,6743.009766,6837.430176
1286265600,6939.700195,6947.669922,6845.319824,6845.319824
1286352000,6845.319824,6845.319824,6831.439941,6831.439941
1286438400,6844.689941,6880.319824,6824.060059,6879.22998
1286697600,6870.370117,6887.439941,6823.100098,6823.100098
1286784000,6822.75,6840.620117,6803.819824,6804.580078
1286870400,6802.189941,6825.850098,6780.899902,6824.100098
1286956800,6863.339844,6911.540039,6863.339844,6900.970215
1287043200,6900.970215,6930.240234,6879.299805,6879.450195
1287302400,6865.52002,6891.359863,6852.709961,6873.240234
1287388800,6858.060059,6871.379883,6845.299805,6845.319824
1287475200,6822.100098,6841.330078,6821.439941,6821.569824
1287561600,6811.109863,6811.109863,6729.759766,6733.470215
1287648000,6748.970215,6806.810059,6748.970215,6806.72998
1287907200,6821.529785,6840.600098,6814.890137,6815.040039
1287993600,6828.069824,6868.529785,6828.069824,6853.870117
1288080000,6849.819824,6852.390137,6804.580078,6804.580078
1288166400,6797.120117,6799.490234,6691.069824,6691.069824
1288252800,6692.609863,6736.959961,6692.609863,6697.52002
1288512000,6714.029785,6721.080078,6670.339844,6670.339844
1288598400,6668.209961,6668.669922,6611.990234,6612.27002
1288684800,6621.399902,6654.779785,6619.149902,6654.759766
1288771200,6671.799805,6714.060059,6664.430176,6713.990234
1288857600,6744.240234,6802.680176,6744.240234,6764.609863
1289116800,6779.680176,6831.790039,6779.680176,6828.649902
1289203200,6842.299805,6852.700195,6833.560059,6841.589844
1289289600,6824.189941,6847.930176,6798.890137,6829.339844
1289376000,6835.220215,6854.339844,6835.189941,6837.189941
1289462400,6819.609863,6826.930176,6762.919922,6762.939941
1289721600,6757.140137,6757.140137,6724.189941,6743.910156
1289808000,6743.910156,6743.910156,6743.910156,6743.910156
1289894400,6743.910156,6743.910156,6743.910156,6743.910156
1289980800,6743.910156,6783.77002,6743.910156,6783.77002
1290067200,6753.430176,6825.709961,6748.669922,6825.410156
1290326400,6858.879883,6924.790039,6855.950195,6924.790039
1290412800,6951.950195,7008.899902,6951.950195,6977.169922
1290499200,6945.839844,6946.720215,6870.680176,6880.600098
1290585600,6886.149902,6889.529785,6827.680176,6829.290039
1290672000,6842.100098,6866.399902,6830.569824,6837.609863
1290931200,6829.149902,6850.160156,6789.410156,6789.410156
1291017600,6806.939941,6852.930176,6806.5,6816.290039
1291104000,6811.899902,6814.120117,6704.819824,6704.830078
1291190400,6705.370117,6720.689941,6682.02002,6682.609863
1291276800,6694.529785,6743.97998,6689.709961,6689.759766
1291536000,6704.209961,6763.459961,6704.209961,6762.439941
1291622400,6773.040039,6779.52002,6735.819824,6735.819824
1291795200,6745.75,6773.799805,6743.680176,6773.660156
1291881600,6784.02002,6873.330078,6781.209961,6873.330078
1292140800,6893.390137,6944.589844,6892.459961,6916
1292227200,6919.759766,6945.149902,6919.009766,6938.299805
1292313600,6945.109863,7006.990234,6945.109863,6996.339844
1292400000,7005.359863,7009.22998,6943.379883,6943.379883
1292486400,6940.620117,6968.509766,6904.399902,6904.399902
1292745600,6901.009766,6904.22998,6877.049805,6887.370117
1292832000,6887.470215,6926.02002,6887.470215,6912.339844
1292918400,6917.339844,6952.549805,6917.339844,6945.799805
1293004800,6955.540039,6957.52002,6904.470215,6910.279785
1293091200,6909.77002,6967.430176,6909.77002,6951.310059
1293350400,6951.919922,6987.580078,6928.049805,6928.569824
1293436800,6928.910156,6968.120117,6922.609863,6968.120117
1293523200,6972.660156,7033.640137,6972.569824,7027.490234
1293609600,7032.379883,7076.569824,7025.310059,7076.569824
1293696000,7068.700195,7148.77002,7068.700195,7142.140137
1293955200,7133.25,7134.569824,7082.02002,7082.399902
1294041600,7086.810059,7115.509766,7064.180176,7073.120117
1294128000,7089.75,7200.709961,7089.72998,7200.299805
1294214400,7219.759766,7247.950195,7210.410156,7210.410156
1294300800,7203.649902,7219.669922,7201.839844,7202.580078
1294560000,7202.580078,7202.580078,7202.580078,7202.580078
1294646400,7207.790039,7217.120117,7199.580078,7201.529785
1294732800,7202.390137,7207.220215,7151.919922,7154.700195
1294819200,7159.430176,7181.600098,7128.959961,7128.959961
1294905600,7146.950195,7170.049805,7143.649902,7156.279785
1295164800,7160.02002,7161.640137,7071.899902,7082.089844
1295251200,7102.22998,7121.330078,6910.529785,6910.529785
1295337600,6914.439941,6914.459961,6693.580078,6693.580078
1295424000,6670.5,6678.009766,6613.72998,6645.189941
1295510400,6649.399902,6720.450195,6649.390137,6698.390137
1295769600,6706.189941,6709.040039,6662.72998,6696.879883
1295856000,6697.089844,6733.290039,6691.459961,6723.169922
1296028800,6528.490234,6528.490234,6310.439941,6310.439941
1296115200,6093.600098,6093.600098,5628.330078,5646.5
1300867200,5085.629883,5158.009766,5085.629883,5142.709961
1300953600,4794.879883,4950.819824,4794.879883,4950.819824
1301212800,5081.830078,5212.080078,5081.819824,5212.080078
1301299200,5585.350098,5605.399902,5247.02002,5251.299805
1301385600,5357.649902,5409.430176,5315.439941,5409.430176
1301472000,5332.669922,5525.47998,5303.589844,5480.939941
1301558400,5386.839844,5471.390137,5354.040039,5463.720215
1301817600,5512.339844,5558.640137,5499.919922,5558.640137
1301904000,5610.77002,5619.290039,5493.350098,5493.830078
1301990400,5443.549805,5470.279785,5429.240234,5470.279785
1302076800,5472.02002,5513.569824,5472.02002,5477.629883
1302163200,5474.839844,5474.839844,5413.140137,5425.97998
1302422400,5408.279785,5408.279785,5346.609863,5349.02002
1302508800,5351.359863,5354.620117,5276.52002,5277.439941
1302595200,5302.049805,5302.049805,5199.899902,5202.470215
1302681600,5220.350098,5301.470215,5219.450195,5301.470215
1302768000,5335.890137,5342.839844,5300.060059,5300.060059
1303027200,5274.77002,5278.430176,5117.830078,5118.310059
1303113600,5088.509766,5088.549805,4953.009766,4956
1303200000,5015.319824,5086.959961,5015.319824,5080.950195
1303286400,5081.819824,5083.580078,4985.490234,4986.459961
1303372800,4992.350098,5011.759766,4990.75,4996.069824
1303804800,5008.939941,5020.370117,4976.680176,4989.080078
1303891200,4995.609863,4995.609863,4945.410156,4973.180176
1303977600,4985.029785,5003.669922,4982.149902,5003.649902
1304323200,5029.089844,5056.459961,5028.620117,5052.810059
1304409600,5060.930176,5060.930176,5039.410156,5039.410156
1304496000,5063.930176,5070.009766,4982.470215,4982.470215
1304582400,4977.779785,4977.930176,4935.319824,4937.060059
1304841600,4916.850098,4916.850098,4850.410156,4878.410156
1304928000,4879.970215,4934.450195,4878.419922,4934.22998
1305014400,4939.290039,4957.700195,4925.810059,4957.680176
1305100800,4957.569824,5002.910156,4955.77002,5002.819824
1305187200,4998.830078,5005.27002,4973.529785,5005.089844
1305446400,5015.709961,5062.299805,5008.959961,5062.080078
1305532800,5071.75,5126.879883,5064.509766,5126.689941
1305619200,5133.819824,5207.870117,5129.759766,5203.279785
1305705600,5197.790039,5198.97998,5145.970215,5187.890137
1305792000,5214.640137,5252.299805,5213.759766,5249.109863
1306051200,5321.709961,5405.52002,5321.160156,5405.52002
1306137600,5399.930176,5419.290039,5326.200195,5333.72998
1306224000,5284.879883,5292.740234,5260.839844,5290.109863
1306310400,5275.430176,5351.910156,5262.080078,5351.810059
1306396800,5362.080078,5424.870117,5361.950195,5411.830078
1306656000,5432.830078,5548.060059,5431.700195,5548.060059
1306742400,5570.080078,5599.040039,5562.589844,5590.029785
1306828800,5567.709961,5568.859863,5510.370117,5523.359863
1306915200,5524.47998,5532.009766,5507.189941,5507.669922
1307001600,5444.720215,5444.720215,5323.899902,5361.879883
1307260800,5407.319824,5458.540039,5407.319824,5445.009766
1307347200,5442.859863,5442.859863,5402.080078,5402.149902
1307433600,5400.919922,5434.509766,5397.25,5421.22998
1307520000,5425.470215,5439.720215,5417.879883,5436.5
1307606400,5452.879883,5512.02002,5452.879883,5504.600098
1307865600,5515.890137,5525.359863,5496.5,5511.149902
1307952000,5514.330078,5551.600098,5514.330078,5550.220215
1308038400,5567.72998,5613.450195,5566.649902,5613.450195
1308124800,5613.129883,5616.950195,5560.540039,5560.540039
1308211200,5561.72998,5561.72998,5507.669922,5541.640137
1308470400,5556.029785,5628.089844,5555.709961,5628.089844
1308556800,5636.939941,5666.549805,5580.850098,5580.959961
1308643200,5638.359863,5650.959961,5529.240234,5529.240234
1308729600,5525.430176,5529.029785,5473.819824,5473.910156
1308816000,5476.589844,5485.890137,5461.490234,5479.600098
1309075200,5489.810059,5508.779785,5438.279785,5438.379883
1309161600,5416.120117,5431.759766,5366.649902,5375.72998
1309248000,5377.089844,5408.77002,5368.370117,5393.439941
1309334400,5364.899902,5366.370117,5283.390137,5283.899902
1309420800,5283.129883,5373.009766,5269.959961,5373
1309680000,5392.540039,5436.370117,5392.540039,5418.689941
1309766400,5421.140137,5428.529785,5413.47998,5428.100098
1309852800,5435.149902,5457.220215,5430.990234,5438.779785
1309939200,5424.060059,5427.069824,5320.439941,5320.509766
1310025600,5300.839844,5361.080078,5291.720215,5360.339844
1310284800,5362,5376.240234,5270.660156,5270.660156
1310371200,5259.390137,5259.390137,5116.209961,5116.209961
1310457600,5075.689941,5075.689941,4939.47998,4971.77002
1310544000,5020.529785,5119.799805,5020.529785,5092.180176
1310630400,5075.5,5098.589844,5071.049805,5097.319824
1310889600,5113.600098,5263.830078,5113.600098,5263.299805
1310976000,5260.600098,5260.600098,5174.819824,5174.819824
1311062400,5180.060059,5180.330078,5135.839844,5144.27002
1311148800,5148.330078,5174.259766,5142.450195,5142.450195
1311235200,5135.819824,5147.609863,5131.870117,5136.779785
1311494400,5136.779785,5136.779785,5136.779785,5136.779785
1311580800,5116.629883,5116.629883,5080.569824,5104.410156
1311667200,5113.609863,5115.439941,5085.990234,5085.990234
1311753600,5080.299805,5080.609863,5038.990234,5049.049805
1311840000,5071.899902,5071.899902,5022.200195,5022.25
1312099200,5020.629883,5048.459961,5020.080078,5035.629883
1312185600,5031.25,5080.72998,5031.25,5073.069824
1312272000,5073.350098,5083.330078,4967.040039,4967.040039
1312358400,4955.990234,4955.990234,4904.970215,4923.290039
1312444800,4915.379883,5009.339844,4915.379883,5007.5
1312704000,4859.069824,4859.069824,4779.720215,4798.890137
1312790400,4800.189941,4814.890137,4701.080078,4701.080078
1312876800,4588.939941,4588.939941,4417.830078,4478
1312963200,4650.290039,4661.77002,4607.450195,4661.660156
1313049600,4620.22998,4621.600098,4580.490234,4592.310059
1313308800,4619.259766,4677.209961,4619.259766,4626
1313395200,4625.669922,4646.009766,4608.589844,4644.850098
1313481600,4643.910156,4646.589844,4618.390137,4624.459961
1313568000,4629.149902,4729.259766,4625.5,4729.259766
1313654400,4731.109863,4771.540039,4731.109863,4747.169922
1313913600,4603.27002,4605.790039,4540.759766,4593.390137
1314000000,4594.77002,4649.680176,4594.77002,4642.259766
1314086400,4642.189941,4654.259766,4631.669922,4631.77002
1314172800,4634.310059,4666.700195,4634.310059,4664.609863
1314259200,4663.390137,4679.330078,4660.740234,4676.049805
1314518400,4665.299805,4673.459961,4646.850098,4647.160156
1314604800,4653.850098,4655.839844,4637.990234,4639.640137
1314864000,4639.640137,4639.640137,4639.640137,4639.640137
1315123200,4653.620117,4687.859863,4653.620117,4661.419922
1315209600,4657.220215,4715.560059,4637.180176,4715.560059
1315296000,4698.899902,4730.490234,4679.870117,4728.549805
1315382400,4729.259766,4743.529785,4716.120117,4727.399902
1315468800,4729.290039,4756.089844,4728.790039,4754.560059
1315728000,4701.470215,4704.509766,4688.5,4695.669922
1315814400,4687.149902,4687.330078,4613.509766,4613.509766
1315900800,4607.930176,4607.950195,4536.629883,4538.580078
1315987200,4537.990234,4542.779785,4485.040039,4485.040039
1316073600,4484.850098,4496.02002,4364.600098,4364.600098
1316332800,4386.759766,4399.77002,4325.700195,4325.700195
1316419200,4311.470215,4409.970215,4311.27002,4409.319824
1316505600,4478.950195,4501.620117,4446.189941,4463.740234
1316592000,4455.870117,4455.870117,4428.859863,4433.189941
1316678400,4398.700195,4398.700195,4319.25,4335.160156
1316937600,4339.279785,4342.540039,4232.359863,4233.220215
1317024000,4231.950195,4304.100098,4227.129883,4304.100098
1317110400,4319.399902,4360.569824,4246.680176,4246.680176
1317196800,4229.149902,4229.149902,4087.800049,4094.639893
1317283200,4082.419922,4137.350098,4082.419922,4137.350098
1317542400,4178.390137,4232.529785,4178.220215,4193.959961
1317628800,4151.490234,4151.490234,4076.689941,4076.919922
1317715200,4037.25,4037.25,4016.419922,4025.719971
1317801600,4020.159912,4050.330078,3951.340088,3951.98999
1318147200,3952.409912,4031.47998,3952.409912,4028.709961
1318233600,3881.699951,3938.02002,3820.300049,3938.02002
1318320000,3952.810059,4017.73999,3949.179932,4017.73999
1318406400,4018.050049,4076,4017.949951,4050.22998
1318492800,4052.820068,4152.290039,4052.820068,4152.290039
1318752000,4169.160156,4214.660156,4169.040039,4214.220215
1318838400,4216.330078,4263.970215,4200.509766,4249.259766
1318924800,4243.330078,4243.330078,4188.629883,4214.720215
1319011200,4217.910156,4270.589844,4214.47998,4263.990234
1319097600,4265.930176,4265.930176,4253.930176,4264.890137
1319356800,4267.689941,4309.790039,4267.689941,4300.080078
1319443200,4344.089844,4345.259766,4270.850098,4311.879883
1319529600,4311.680176,4358.060059,4311.029785,4347.319824
1319616000,4307.810059,4333.509766,4287.529785,4319.72998
1319702400,4291.370117,4361.040039,4291.370117,4339.779785
1319961600,4382.220215,4455.589844,4382.220215,4452.810059
1320048000,4459.080078,4469.080078,4446.75,4451.399902
1320134400,4439.620117,4439.890137,4391.160156,4391.160156
1320220800,4391.299805,4392.459961,4370.799805,4389.450195
1320307200,4389.419922,4424.180176,4387.180176,4424.02002
1320739200,4424.02002,4424.02002,4424.02002,4424.02002
1320825600,4426.259766,4451.919922,4417.540039,4417.540039
1320912000,4411.27002,4411.27002,4362.830078,4383.490234
1321171200,4389.850098,4392.140137,4298.72998,4298.72998
1321257600,4294.689941,4294.689941,4180.819824,4180.819824
1321344000,4179.689941,4227.399902,4162.439941,4177.009766
