time,open,high,low,close
999673200,0.92173909,0.96758968,0.92173909,0.94962761
999759600,0.94537343,0.96144478,0.90401334,0.93048377
1000018800,0.89857744,0.92173909,0.88746928,0.90164995
1000105200,0.90164995,0.92173909,0.88865098,0.89834105
1000191600,0.8869966,0.90755854,0.88676028,0.89928645
1000278000,0.89361426,0.89361426,0.85438128,0.85485387
1000364400,0.85083609,0.87919731,0.85012708,0.86832554
1000623600,0.86288955,0.8839242,0.82625635,0.83641912
1000710000,0.81774797,0.81774797,0.79458634,0.80025863
1000796400,0.80025863,0.83996431,0.77520619,0.80285841
1000882800,0.83878262,0.84303671,0.83641912,0.83925521
1000969200,0.840437,0.840437,0.80120403,0.80876699
1001228400,0.79198654,0.79198654,0.76835221,0.77260641
1001314800,0.77756969,0.79505903,0.77756969,0.78536898
1001401200,0.79127756,0.80285841,0.77520619,0.78111477
1001487600,0.78229646,0.78229646,0.76338902,0.7737882
1001574000,0.77993308,0.78702336,0.77071571,0.77591529
1001836800,0.77993308,0.79175025,0.77969678,0.78347828
1001923200,0.79127756,0.79127756,0.76268001,0.7728428
1002009600,0.7692976,0.7728428,0.7534626,0.75724414
1002096000,0.75629874,0.76811591,0.74920847,0.75464434
1002182400,0.75653504,0.75653504,0.74684501,0.75275359
1002441600,0.74684501,0.76055292,0.74684501,0.75488071
1002528000,0.74448157,0.75582606,0.74448157,0.75157185
1002614400,0.75629874,0.76811591,0.7496811,0.75724414
1002700800,0.76764322,0.76764322,0.74448157,0.7506265
1002787200,0.75582606,0.75866213,0.74991747,0.75369894
1003046400,0.76338902,0.77993308,0.75629874,0.77449718
1003132800,0.77449718,0.78584166,0.7704793,0.77544258
1003219200,0.76220733,0.77402449,0.75984394,0.76338902
1003305600,0.77166111,0.77993308,0.76811591,0.77662429
1003392000,0.77993308,0.79151395,0.77780599,0.78276917
1003651200,0.79127756,0.79482273,0.78276917,0.78820505
1003737600,0.79151395,0.80120403,0.78631435,0.79269564
1003824000,0.79175025,0.79198654,0.77686059,0.78607796
1003910400,0.77686059,0.77851499,0.76811591,0.77142469
1003996800,0.7704793,0.77638788,0.7704793,0.77331549
1004256000,0.77095201,0.7728428,0.76527981,0.76811591
1004342400,0.76480713,0.76811591,0.75795315,0.76055292
1004428800,0.76787961,0.77638788,0.76338902,0.76953399
1004515200,0.7692976,0.77638788,0.76811591,0.7718974
1004601600,0.77260641,0.77756969,0.76811591,0.7721337
1004860800,0.76811591,0.77993308,0.76102563,0.76764322
1004947200,0.7700067,0.77993308,0.7700067,0.7737882
1005033600,0.77095201,0.77095201,0.76835221,0.76953399
1005120000,0.76811591,0.76835221,0.76220733,0.76693422
1005206400,0.76693422,0.7704793,0.76457071,0.7674069
1005465600,0.76693422,0.77260641,0.76693422,0.76953399
1005552000,0.77520619,0.77615158,0.76693422,0.76835221
1005638400,0.76811591,0.7692976,0.75629874,0.76008024
1005724800,0.75629874,0.75795315,0.73266441,0.74329988
1005811200,0.73266441,0.73266441,0.71966555,0.72297433
1006070400,0.72084724,0.72084724,0.70548492,0.70926641
1006156800,0.70950276,0.7206109,0.70903007,0.71044811
1006243200,0.70973912,0.71564771,0.70784838,0.70950276
1006329600,0.70903007,0.70903007,0.67405125,0.68114155
1006416000,0.675942,0.69390412,0.675942,0.68634113
1006675200,0.68539574,0.68539574,0.67357857,0.67948715
1006761600,0.68515939,0.68539574,0.67405125,0.6787781
1006848000,0.69130432,0.69130432,0.66766998,0.67381491
1006934400,0.67357857,0.70288514,0.66885168,0.67972349
1007020800,0.68539574,0.70193979,0.68539574,0.69319507
1007280000,0.70879373,0.72770122,0.70170345,0.72226528
1007366400,0.72770122,0.72770122,0.68634113,0.69792196
1007452800,0.68563208,0.68586842,0.6749966,0.68326865
1007539200,0.6830323,0.6839777,0.67003342,0.67570566
1007625600,0.67948715,0.6813779,0.67121513,0.67570566
1007884800,0.67948715,0.67948715,0.6617614,0.66837904
1007971200,0.67357857,0.67806911,0.67074242,0.67381491
1008057600,0.67665101,0.67830546,0.67121513,0.67476026
1008144000,0.67357857,0.67830546,0.66885168,0.67145148
1008230400,0.67357857,0.67405125,0.66861538,0.67239687
1008748800,0.66790633,0.66790633,0.63883612,0.64639908
1008835200,0.63836341,0.66152506,0.63576363,0.65018058
1009094400,0.65585282,0.65939797,0.64521734,0.65065329
1009180800,0.64994423,0.65396207,0.64687179,0.64994423
1009267200,0.65230767,0.65443478,0.6475808,0.65041692
1009353600,0.64994423,0.66412483,0.64994423,0.66057971
1009440000,0.6617614,0.6617614,0.6563255,0.65963431
1009699200,0.6617614,0.66766998,0.660107,0.6627068
1009785600,0.66199774,0.66199774,0.65656187,0.65939797
1009958400,0.6617614,0.67357857,0.65939797,0.66861538
1010044800,0.67357857,0.69130432,0.66648829,0.68066884
1010304000,0.69484947,0.70666664,0.69154066,0.69744925
1010390400,0.6972129,0.69744925,0.6787781,0.68610479
1010476800,0.68894089,0.69272236,0.68586842,0.69035892
1010563200,0.68539574,0.68705014,0.67476026,0.6787781
1010649600,0.67381491,0.68185058,0.67357857,0.67688735
1010908800,0.67617837,0.68421404,0.675942,0.68066884
1010995200,0.67830546,0.68279593,0.65703451,0.66317944
1011081600,0.65821625,0.66766998,0.65183498,0.6563255
1011168000,0.66223409,0.66696093,0.65939797,0.66365215
1011254400,0.65821625,0.65939797,0.65467112,0.65679821
1011513600,0.65585282,0.65703451,0.64285395,0.64781714
1011600000,0.65230767,0.65703451,0.64167221,0.65159864
1011686400,0.65254403,0.66199774,0.65183498,0.65774356
1011772800,0.66152506,0.6617614,0.64427199,0.65159864
1011859200,0.64545368,0.64734443,0.64167221,0.64356296
1012118400,0.64309025,0.64309025,0.62111037,0.62985505
1012204800,0.6263099,0.6263099,0.60267556,0.60811146
1012291200,0.60527536,0.62843699,0.60503899,0.61496541
1012377600,0.61567442,0.61661982,0.60787509,0.61260198
1012464000,0.60882049,0.6237101,0.60858414,0.61472907
1012723200,0.62394646,0.6263099,0.61520178,0.61969226
1012809600,0.61756517,0.62040131,0.60952954,0.61354733
1012896000,0.61425638,0.61921962,0.61425638,0.61567442
1012982400,0.62016497,0.64639908,0.62016497,0.63387288
1013068800,0.66530655,0.66554289,0.65703451,0.66530655
1013328000,0.66530655,0.66648829,0.64190856,0.65207132
1013414400,0.64001781,0.64876254,0.63340017,0.6404905
1013500800,0.64356296,0.65821625,0.64356296,0.65065329
1013587200,0.64994423,0.67192416,0.64994423,0.66247045
1013673600,0.6955585,0.6955585,0.69130432,0.69532216
1013932800,0.7206109,0.72911926,0.69177701,0.69957634
1014019200,0.69744925,0.69957634,0.68539574,0.68752283
1014105600,0.68539574,0.69343141,0.68421404,0.68941357
1014192000,0.68823188,0.6972129,0.68681377,0.69177701
1014624000,0.6946131,0.6972129,0.68728648,0.69248601
1014710400,0.6983946,0.6983946,0.69130432,0.69343141
1014796800,0.69674022,0.69697656,0.68066884,0.68515939
1014883200,0.68539574,0.69012263,0.68539574,0.68823188
1015142400,0.68988628,0.68988628,0.68326865,0.68563208
1015228800,0.68539574,0.68964992,0.6830323,0.68515939
1015315200,0.68775917,0.70666664,0.68775917,0.69910365
1015401600,0.70430318,0.70903007,0.70193979,0.70619393
1015488000,0.70430318,0.72202893,0.70430318,0.71706575
1015747200,0.72084724,0.73148271,0.72084724,0.72699217
1015833600,0.73006461,0.75157185,0.72675582,0.74093642
1015920000,0.75039016,0.75157185,0.72911926,0.73526421
1016006400,0.7338461,0.74424523,0.72675582,0.73219172
1016092800,0.72793752,0.73691859,0.72793752,0.73219172
1016352000,0.73408244,0.74188177,0.7338461,0.7364459
1016438400,0.73975468,0.74424523,0.7364459,0.74046374
1016524800,0.74424523,0.74873575,0.73242806,0.74164543
1016611200,0.7381003,0.7381003,0.72557413,0.72888291
1016697600,0.73195535,0.74046374,0.72841023,0.73431881
1016956800,0.73266441,0.74400889,0.73266441,0.74022739
1017043200,0.74400889,0.74684501,0.74093642,0.74471792
1017129600,0.74448157,0.74519063,0.73762759,0.74164543
1017216000,0.74400889,0.75039016,0.74188177,0.74708138
1017302400,0.74448157,0.74920847,0.74448157,0.74660866
1017561600,0.73266441,0.7336098,0.70950276,0.7194292
1017648000,0.70879373,0.72108358,0.70879373,0.7177748
1017734400,0.72321067,0.7373913,0.71848381,0.72628314
1017820800,0.72533779,0.74660866,0.72439239,0.73762759
1017907200,0.74235448,0.74684501,0.73408244,0.73904568
1018166400,0.74211814,0.74424523,0.7373913,0.74259083
1018252800,0.74211814,0.74920847,0.74046374,0.74400889
1018339200,0.75039016,0.75393531,0.74448157,0.7496811
1018425600,0.75511705,0.75629874,0.74920847,0.754408
1018512000,0.75039016,0.75629874,0.74211814,0.7496811
1018771200,0.6475808,0.6617614,0.6475808,0.6563255
1018857600,0.65561647,0.65703451,0.64994423,0.65396207
1018944000,0.65230767,0.67192416,0.65230767,0.66530655
1019030400,0.67357857,0.6830323,0.67334222,0.67806911
1019116800,0.67925081,0.68539574,0.67121513,0.6813779
1019376000,0.67948715,0.67948715,0.67357857,0.67854175
1019462400,0.67476026,0.67476026,0.66885168,0.67097877
1019548800,0.66979707,0.67357857,0.6617614,0.66625195
1019635200,0.66885168,0.67357857,0.66766998,0.67050613
1019977200,0.66554289,0.67357857,0.66554289,0.66956073
1020063600,0.67121513,0.67381491,0.67003342,0.67216053
1020150000,0.67239687,0.68326865,0.67239687,0.67972349
1020322800,0.68066884,0.68539574,0.67641471,0.68208695
1020754800,0.68066884,0.68539574,0.68066884,0.68185058
1020841200,0.68066884,0.6830323,0.675942,0.67830546
1020927600,0.67830546,0.68539574,0.67641471,0.6830323
1021186800,0.68421404,0.68563208,0.6830323,0.68492305
1021273200,0.68515939,0.68964992,0.68350499,0.68515939
1021359600,0.68539574,0.68846818,0.68539574,0.68539574
1021446000,0.68539574,0.69012263,0.68539574,0.68705014
1021532400,0.68539574,0.68539574,0.67948715,0.6830323
1021791600,0.68185058,0.68421404,0.675942,0.67972349
1021878000,0.67688735,0.67688735,0.66885168,0.67145148
1021964400,0.66814267,0.67405125,0.66790633,0.67216053
1022050800,0.67357857,0.675942,0.66885168,0.67263317
1022137200,0.67216053,0.67334222,0.6617614,0.66412483
1022396400,0.66412483,0.66412483,0.65939797,0.66152506
1022482800,0.6617614,0.6617614,0.65963431,0.66152506
1022569200,0.6617614,0.66412483,0.66057971,0.6617614
1022655600,0.6617614,0.66412483,0.65963431,0.6617614
1022742000,0.6617614,0.66412483,0.65585282,0.65939797
1023001200,0.65939797,0.65939797,0.65230767,0.65325302
1023087600,0.65112592,0.65585282,0.65065329,0.65396207
1023174000,0.65230767,0.65703451,0.65230767,0.65419841
1023260400,0.65467112,0.65514376,0.65230767,0.65348938
1023346800,0.65467112,0.66648829,0.65372573,0.66105235
1023606000,0.66979707,0.67712372,0.6627068,0.66696093
1023692400,0.66412483,0.6643612,0.65467112,0.660816
1023778800,0.65987065,0.66128871,0.65608916,0.65845262
1023865200,0.65939797,0.6617614,0.65703451,0.66057971
1023951600,0.6617614,0.66199774,0.65939797,0.66152506
1024210800,0.65939797,0.66601558,0.65939797,0.66223409
1024297200,0.66152506,0.6617614,0.65467112,0.65821625
1024383600,0.65868896,0.65868896,0.65585282,0.65774356
1024470000,0.65585282,0.66412483,0.65585282,0.66105235
1024556400,0.65727085,0.6617614,0.65703451,0.66034336
1024815600,0.65727085,0.66247045,0.65727085,0.66128871
1024902000,0.65939797,0.6617614,0.65703451,0.660107
1024988400,0.65608916,0.66152506,0.65585282,0.66105235
1025074800,0.65774356,0.6617614,0.65774356,0.66128871
1025161200,0.66057971,0.6617614,0.65939797,0.6617614
1025420400,0.65939797,0.6617614,0.65939797,0.66128871
1025593200,0.65939797,0.6617614,0.65939797,0.66128871
1025679600,0.66057971,0.660816,0.65372573,0.65821625
1025766000,0.6617614,0.6617614,0.65703451,0.66105235
1026025200,0.65939797,0.6617614,0.65939797,0.66128871
1026111600,0.65939797,0.66057971,0.65821625,0.66034336
1026198000,0.65939797,0.6617614,0.65939797,0.660816
1026284400,0.66057971,0.6617614,0.65939797,0.66034336
1026370800,0.65821625,0.66766998,0.64994423,0.660816
1026630000,0.65821625,0.68421404,0.65821625,0.66908802
1026716400,0.68066884,0.6830323,0.67357857,0.67617837
1026802800,0.67334222,0.67357857,0.66530655,0.67003342
1026889200,0.67357857,0.68279593,0.67357857,0.67830546
1026975600,0.67736006,0.71210251,0.67357857,0.69886731
1027234800,0.70903007,0.70903007,0.68114155,0.68964992
1027321200,0.68539574,0.68539574,0.67357857,0.67570566
1027494000,0.67357857,0.67357857,0.66223409,0.66554289
1027580400,0.66412483,0.66648829,0.66294309,0.6643612
1027839600,0.66648829,0.67121513,0.66294309,0.66648829
1027926000,0.6617614,0.66412483,0.65230767,0.65963431
1028012400,0.65467112,0.65939797,0.65230767,0.65325302
1028098800,0.64994423,0.65585282,0.64994423,0.65112592
1028185200,0.64994423,0.6617614,0.64994423,0.660816
1028444400,0.65703451,0.66885168,0.65703451,0.66247045
1028530800,0.66247045,0.67357857,0.65939797,0.66530655
1028617200,0.67239687,0.67665101,0.66294309,0.67003342
1028703600,0.67357857,0.67357857,0.66648829,0.67357857
1028790000,0.6643612,0.67003342,0.65703451,0.6617614
1029049200,0.65538013,0.6563255,0.65467112,0.65490742
1029135600,0.65585282,0.6617614,0.65585282,0.65845262
1029222000,0.66057971,0.6617614,0.65703451,0.66152506
1029308400,0.65278038,0.65585282,0.65230767,0.65419841
1029394800,0.65230767,0.65278038,0.65136227,0.65230767
1029654000,0.65585282,0.65585282,0.65112592,0.65278038
1029740400,0.65230767,0.65278038,0.65230767,0.65230767
1029826800,0.65230767,0.65467112,0.64994423,0.65112592
1029913200,0.65254403,0.65703451,0.65065329,0.65325302
1029999600,0.65585282,0.65892526,0.65585282,0.65679821
1030258800,0.65703451,0.65703451,0.65230767,0.65372573
1030345200,0.65514376,0.65939797,0.65490742,0.65821625
1030431600,0.65608916,0.65821625,0.65514376,0.65608916
1030518000,0.65703451,0.6617614,0.65703451,0.65892526
1030604400,0.65774356,0.65939797,0.65112592,0.65490742
1030863600,0.65230767,0.65230767,0.65159864,0.65207132
1030950000,0.65703451,0.65703451,0.65230767,0.65278038
1031036400,0.65278038,0.65490742,0.65230767,0.65419841
1031122800,0.64994423,0.66294309,0.64994423,0.66057971
1031209200,0.65467112,0.65939797,0.65467112,0.65774356
1031468400,0.65443478,0.65939797,0.65372573,0.65656187
1031554800,0.66057971,0.66057971,0.65514376,0.65656187
1031641200,0.65467112,0.65514376,0.65159864,0.65348938
1031727600,0.65278038,0.65703451,0.65230767,0.65301667
1031814000,0.65065329,0.65230767,0.65041692,0.65207132
1032073200,0.65230767,0.65821625,0.65230767,0.65585282
1032159600,0.65372573,0.6617614,0.65372573,0.660107
1032246000,0.660107,0.66388849,0.65514376,0.66152506
1032332400,0.66152506,0.6617614,0.65372573,0.660816
1032418800,0.65561647,0.6617614,0.65561647,0.66105235
1032678000,0.66412483,0.66530655,0.6617614,0.66365215
1032764400,0.66365215,0.6671973,0.6617614,0.66365215
1032850800,0.6617614,0.6617614,0.65467112,0.65939797
1032937200,0.6617614,0.66223409,0.65963431,0.6617614
1033023600,0.6617614,0.66223409,0.65608916,0.6617614
1033286400,0.6617614,0.6617614,0.65467112,0.65538013
1033372800,0.6617614,0.6617614,0.66128871,0.6617614
1033459200,0.66128871,0.6617614,0.66128871,0.6617614
1033545600,0.66294309,0.66766998,0.65703451,0.6617614
1033632000,0.65656187,0.66152506,0.65538013,0.65585282
1033977600,0.65703451,0.65703451,0.65230767,0.65514376
1034064000,0.65467112,0.65467112,0.65136227,0.65278038
1034150400,0.65230767,0.65348938,0.65159864,0.65230767
1034236800,0.65230767,0.65939797,0.65230767,0.65301667
1034496000,0.65136227,0.65136227,0.64569005,0.64663545
1034582400,0.64994423,0.64994423,0.64285395,0.64498104
1034668800,0.64521734,0.64521734,0.64167221,0.64332659
1034755200,0.64403565,0.64616274,0.64072686,0.64309025
1034841600,0.6411995,0.6411995,0.63221848,0.63599997
1035100800,0.63812706,0.64994423,0.63812706,0.64427199
1035187200,0.63836341,0.64994423,0.63836341,0.64616274
1035273600,0.64521734,0.64734443,0.63930876,0.6437993
1035360000,0.64167221,0.64403565,0.64167221,0.64332659
1035446400,0.64947155,0.64947155,0.63812706,0.64096321
1035705600,0.62985505,0.63812706,0.62985505,0.63529092
1035792000,0.63812706,0.63812706,0.6263099,0.63056408
1035878400,0.63150943,0.63174579,0.62040131,0.62583721
1035964800,0.62725529,0.62725529,0.61803788,0.6251282
1036051200,0.62654624,0.62654624,0.62441915,0.62583721
1036310400,0.6263099,0.6263099,0.62040131,0.62441915
1036396800,0.62394646,0.62394646,0.61921962,0.62063766
1036483200,0.62040131,0.62040131,0.60905683,0.61354733
1036569600,0.60858414,0.60858414,0.60125752,0.60432996
1036656000,0.60267556,0.60503899,0.60031213,0.60220287
1036915200,0.60858414,0.60858414,0.60338461,0.60527536
1037001600,0.60385725,0.60622071,0.60078481,0.60267556
1037088000,0.60267556,0.60314825,0.60173016,0.60267556
1037174400,0.60267556,0.60267556,0.60149387,0.60243922
1037260800,0.60267556,0.6263099,0.60267556,0.61142029
1037520000,0.60740245,0.61071123,0.60102116,0.60385725
1037606400,0.60811146,0.6083478,0.60149387,0.6029119
1037692800,0.60267556,0.60503899,0.60267556,0.6040936
1037779200,0.61142029,0.61331104,0.6040936,0.60952954
1037865600,0.60763875,0.61142029,0.60503899,0.60811146
1038124800,0.60858414,0.61331104,0.60740245,0.61142029
1038211200,0.61331104,0.63221848,0.61331104,0.62583721
1038297600,0.6263099,0.63434557,0.62560084,0.62961868
1038384000,0.62961868,0.63576363,0.62961868,0.63198214
1038470400,0.63789072,0.64285395,0.63340017,0.63741801
1038729600,0.6437993,0.64947155,0.6437993,0.64805348
1038816000,0.64734443,0.6475808,0.63576363,0.63859975
1038902400,0.63812706,0.64923518,0.63812706,0.64096321
1038988800,0.6404905,0.64923518,0.6404905,0.64592639
1039420800,0.64639908,0.65561647,0.64639908,0.65065329
1039507200,0.65443478,0.65608916,0.65230767,0.65467112
1039593600,0.65230767,0.66105235,0.65230767,0.65750722
1039680000,0.65821625,0.6617614,0.65821625,0.660816
1039939200,0.65018058,0.66766998,0.65018058,0.66577924
1040025600,0.66412483,0.66412483,0.6617614,0.66223409
1040112000,0.6617614,0.66199774,0.65372573,0.65774356
1040198400,0.65278038,0.66223409,0.65278038,0.660816
1040284800,0.65939797,0.66766998,0.65939797,0.66530655
1040544000,0.67121513,0.67476026,0.6617614,0.66979707
1040630400,0.66885168,0.66885168,0.65821625,0.6634158
1040716800,0.6617614,0.67357857,0.65892526,0.6627068
1040803200,0.65939797,0.66128871,0.65585282,0.65987065
1040889600,0.65585282,0.65608916,0.65254403,0.65396207
1041148800,0.65112592,0.65112592,0.63812706,0.64309025
1041235200,0.63812706,0.64876254,0.63340017,0.64309025
1041321600,0.6485262,0.64947155,0.63812706,0.64427199
1041494400,0.6421449,0.6475808,0.6421449,0.64663545
1041753600,0.64521734,0.64994423,0.64427199,0.6475808
1041840000,0.64781714,0.65939797,0.6475808,0.65608916
1042012800,0.65703451,0.65703451,0.64994423,0.6563255
1042099200,0.64994423,0.64994423,0.64403565,0.6485262
1042358400,0.65396207,0.65443478,0.64403565,0.64805348
1042444800,0.64521734,0.64994423,0.63836341,0.64285395
1042531200,0.64285395,0.65585282,0.63812706,0.64687179
1042617600,0.63930876,0.6475808,0.63930876,0.64710809
1042704000,0.64521734,0.64521734,0.64096321,0.64332659
1042963200,0.64403565,0.64427199,0.64403565,0.64403565
1043049600,0.64403565,0.64639908,0.64285395,0.64403565
1043136000,0.64403565,0.64947155,0.64403565,0.6447447
1043222400,0.6447447,0.6617614,0.64427199,0.65797991
1043308800,0.6617614,0.6617614,0.64663545,0.65207132
1043568000,0.66057971,0.66648829,0.66057971,0.6627068
1043654400,0.66223409,0.66766998,0.6617614,0.6634158
1043740800,0.66530655,0.67334222,0.66530655,0.66956073
1043827200,0.6617614,0.77969678,0.6617614,0.72202893
1043913600,0.77402449,0.85674467,0.7737882,0.81845707
1044172800,0.84823628,0.9926421,0.84823628,0.95246371
1044259200,0.92173909,0.92173909,0.82720175,0.88912369
1044345600,0.89810476,0.89810476,0.85012708,0.86430766
1044432000,0.84421849,0.84421849,0.77993308,0.80144032
1044518400,0.77993308,0.77993308,0.72131993,0.74235448
1044777600,0.73266441,0.73290075,0.72391968,0.73124637
1045382400,0.7560624,0.79127756,0.7560624,0.7756789
1045468800,0.75629874,0.77993308,0.74920847,0.76646151
1045555200,0.7692976,0.77993308,0.76811591,0.7730791
1045641600,0.7730791,0.77402449,0.76338902,0.76764322
1045728000,0.75771683,0.80356741,0.75629874,0.78820505
1045987200,0.80333112,0.82720175,0.80333112,0.8139665
1046073600,0.82720175,0.83311033,0.81538458,0.82200217
1046160000,0.82672906,0.82720175,0.80356741,0.82389297
1046246400,0.82554735,0.82720175,0.81538458,0.81963876
1046332800,0.82483836,0.82720175,0.80356741,0.81183938
1046592000,0.80782159,0.81538458,0.80616721,0.809476
1046678400,0.81514829,0.82247486,0.80971229,0.81869337
1046851200,0.81774797,0.82814715,0.81774797,0.82602006
1046937600,0.82696545,0.82838344,0.82365655,0.82696545
1047196800,0.809476,0.81538458,0.809476,0.81373018
1047283200,0.81065769,0.81514829,0.80474911,0.81136679
1047369600,0.80356741,0.81231209,0.79765883,0.80427642
1047456000,0.80356741,0.80356741,0.79175025,0.79694982
1047542400,0.73266441,0.79175025,0.72131993,0.78584166
1047801600,0.78702336,0.80002222,0.76338902,0.77875138
1047888000,0.76244362,0.77733328,0.76220733,0.7718974
1047974400,0.70903007,0.73266441,0.66766998,0.69154066
1048060800,0.67334222,0.68539574,0.67334222,0.68114155
1048147200,0.68279593,0.70903007,0.68255959,0.69863094
1048406400,0.71493865,0.73266441,0.70879373,0.72391968
1048492800,0.70903007,0.715175,0.6983946,0.70855738
1048579200,0.70879373,0.71352062,0.70879373,0.70950276
1048665600,0.6983946,0.70879373,0.6972129,0.70548492
1048752000,0.70855738,0.71706575,0.70855738,0.71257522
1049011200,0.72037455,0.72084724,0.70903007,0.71730209
1049097600,0.70973912,0.73266441,0.70926641,0.71848381
1049184000,0.72084724,0.73266441,0.72084724,0.72982826
1049270400,0.73242806,0.75511705,0.73219172,0.7381003
1049356800,0.73266441,0.75629874,0.73266441,0.75298996
1049616000,0.76102563,0.78465997,0.76102563,0.77237009
1049702400,0.77993308,0.80900331,0.77969678,0.79600443
1049788800,0.78111477,0.80994868,0.78111477,0.80262202
1049875200,0.80356741,0.80380371,0.78135116,0.79458634
1049961600,0.77993308,0.80711261,0.77993308,0.80214933
1050220800,0.80333112,0.82011147,0.80333112,0.81562088
1050307200,0.80356741,0.85650837,0.80356741,0.83665553
1050393600,0.85083609,0.85083609,0.81538458,0.84067332
1050480000,0.82696545,0.8449275,0.81774797,0.83263765
1050566400,0.82720175,0.8449275,0.81538458,0.83405573
1050825600,0.83901892,0.8503634,0.83901892,0.8458729
1050912000,0.84823628,0.85059979,0.83358302,0.84374581
1050998400,0.82980155,0.82980155,0.82578367,0.82743805
1051084800,0.81562088,0.82720175,0.76811591,0.80262202
1051171200,0.81538458,0.81538458,0.79175025,0.80309473
1051599600,0.81987508,0.83192864,0.81538458,0.82531096
1051686000,0.82247486,0.82767444,0.82129317,0.82625635
